,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,fbref_ID,SoTA,GA,Saves,Save%,CS,PKA,PKsv,PKm,Win_Loss_Draw,Season,Before_All_Star
5983,2017-03-18,Sat,MLS,Regular Season,Home,W 4–0,Atlanta Utd,Chicago Fire,Y,RB,90,0,0,0,0,0,0,0,0,1,1,0,4,0,2,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5984,2017-03-31,Fri,MLS,Regular Season,Away,D 0–0,Atlanta Utd,Seattle,Y,RB,90,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
5985,2017-04-08,Sat,MLS,Regular Season,Away,D 2–2,Atlanta Utd,Toronto FC,Y,RB,90,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
5986,2017-04-22,Sat,MLS,Regular Season,Away,W 3–1,Atlanta Utd,Real Salt Lake,Y,RB,90,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5987,2017-04-30,Sun,MLS,Regular Season,Home,L 1–3,Atlanta Utd,D.C. United,Y,RB,90,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
5988,2017-05-07,Sun,MLS,Regular Season,Away,L 1–3,Atlanta Utd,NYCFC,Y,RB,90,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
5989,2017-05-14,Sun,MLS,Regular Season,Away,D 1–1,Atlanta Utd,Portland Timbers,Y,RB,90,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
5990,2017-05-20,Sat,MLS,Regular Season,Home,W 4–1,Atlanta Utd,Houston Dynamo,Y,RB,90,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5991,2017-05-28,Sun,MLS,Regular Season,Home,W 3–1,Atlanta Utd,NYCFC,Y,RB,90,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5992,2017-06-03,Sat,MLS,Regular Season,Away,L 1–3,Atlanta Utd,Vancouver,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
5993,2017-06-10,Sat,MLS,Regular Season,Away,L 0–2,Atlanta Utd,Chicago Fire,Y,RB,90,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
5994,2017-06-17,Sat,MLS,Regular Season,Home,W 3–1,Atlanta Utd,Columbus Crew,Y,RB,90,0,0,0,0,1,0,0,0,2,2,0,3,2,1,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5995,2017-06-21,Wed,MLS,Regular Season,Away,L 1–2,Atlanta Utd,D.C. United,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
5996,2017-08-26,Sat,MLS,Regular Season,Away,D 2–2,Atlanta Utd,Philadelphia,N,,16,1,0,0,0,1,1,0,0,0,0,0,5,0,1,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
5997,2017-09-13,Wed,MLS,Regular Season,Home,W 7–0,Atlanta Utd,New England,N,,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
5998,2017-09-16,Sat,MLS,Regular Season,Home,D 3–3,Atlanta Utd,Orlando City,N,,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
5999,2017-09-20,Wed,MLS,Regular Season,Home,W 4–0,Atlanta Utd,LA Galaxy,N,,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report,6f34d0b5,,,,,,,,,W,2017,False
6000,2017-10-03,Tue,MLS,Regular Season,Home,L 2–3,Atlanta Utd,Minnesota Utd,Y,RB,90,0,0,0,0,0,0,1,0,2,2,0,5,2,1,0,,,Match Report,6f34d0b5,,,,,,,,,L,2017,False
6001,2017-10-26,Thu,MLS,Knockout round,Home,D 0 (1)–0 (3),Atlanta Utd,Columbus Crew,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,6f34d0b5,,,,,,,,,D,2017,False
6002,2017-03-04,Sat,MLS,Regular Season,Away,D 0–0,Sporting KC,D.C. United,Y,FW,90,0,0,0,0,4,1,0,0,1,1,1,1,2,3,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6003,2017-03-11,Sat,MLS,Regular Season,Home,D 0–0,Sporting KC,FC Dallas,Y,FW,66,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6004,2017-03-18,Sat,MLS,Regular Season,Home,W 2–1,Sporting KC,San Jose,Y,FW,77,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6005,2017-03-31,Fri,MLS,Regular Season,Away,D 0–0,Sporting KC,Toronto FC,Y,CM,64,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6006,2017-04-09,Sun,MLS,Regular Season,Home,W 3–1,Sporting KC,Colorado Rapids,Y,CM,73,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6007,2017-04-15,Sat,MLS,Regular Season,Away,W 1–0,Sporting KC,Portland Timbers,Y,FW,90,0,1,0,0,2,0,0,0,0,2,0,2,2,3,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6008,2017-04-22,Sat,MLS,Regular Season,Away,L 0–1,Sporting KC,FC Dallas,Y,FW,80,0,0,0,0,3,1,0,0,0,1,0,0,2,1,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6009,2017-04-29,Sat,MLS,Regular Season,Home,W 3–0,Sporting KC,Real Salt Lake,Y,FW,78,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6010,2017-05-03,Wed,MLS,Regular Season,Home,W 2–0,Sporting KC,NY Red Bulls,Y,FW,89,0,0,0,0,2,1,0,0,1,2,0,2,4,2,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6011,2017-05-07,Sun,MLS,Regular Season,Away,L 0–2,Sporting KC,Minnesota Utd,N,,31,0,0,0,0,3,1,0,0,1,1,0,2,1,0,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6012,2017-05-13,Sat,MLS,Regular Season,Away,D 2–2,Sporting KC,Orlando City,Y,FW,85,0,0,0,0,2,0,0,0,1,2,0,1,1,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6013,2017-05-17,Wed,MLS,Regular Season,Home,W 3–0,Sporting KC,Seattle,Y,FW,78,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6014,2017-05-20,Sat,MLS,Regular Season,Away,L 0–2,Sporting KC,Vancouver,N,,46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6015,2017-05-27,Sat,MLS,Regular Season,Away,L 0–1,Sporting KC,Colorado Rapids,Y,FW,73,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6016,2017-06-03,Sat,MLS,Regular Season,Home,W 3–0,Sporting KC,Minnesota Utd,Y,CM,66,1,0,0,0,4,3,0,0,1,1,0,2,2,1,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6017,2017-06-10,Sat,MLS,Regular Season,Home,D 1–1,Sporting KC,Montreal Impact,Y,FW,79,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6018,2017-06-17,Sat,MLS,Regular Season,Away,D 0–0,Sporting KC,San Jose,N,,22,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6019,2017-06-24,Sat,MLS,Regular Season,Away,W 2–1,Sporting KC,LA Galaxy,N,,30,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6020,2017-07-01,Sat,MLS,Regular Season,Home,D 1–1,Sporting KC,Portland Timbers,N,,11,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6021,2017-07-06,Thu,MLS,Regular Season,Home,D 1–1,Sporting KC,Philadelphia,Y,CM,90,0,0,0,0,3,0,0,0,0,1,0,2,8,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6022,2017-07-29,Sat,MLS,Regular Season,Home,W 3–2,Sporting KC,Chicago Fire,N,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6023,2017-08-06,Sun,MLS,Regular Season,Home,D 1–1,Sporting KC,Atlanta Utd,N,,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6024,2017-08-12,Sat,MLS,Regular Season,Away,L 0–1,Sporting KC,Seattle,Y,CM,90,0,0,0,0,1,0,1,0,2,0,0,2,4,1,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6025,2017-08-19,Sat,MLS,Regular Season,Home,W 2–0,Sporting KC,FC Dallas,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6026,2017-09-06,Wed,MLS,Regular Season,Away,L 0–1,Sporting KC,NYCFC,N,,23,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6027,2017-09-10,Sun,MLS,Regular Season,Away,D 1–1,Sporting KC,Columbus Crew,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6028,2017-09-16,Sat,MLS,Regular Season,Home,W 3–1,Sporting KC,New England,Y,CM,82,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6029,2017-09-24,Sun,MLS,Regular Season,Home,W 2–1,Sporting KC,LA Galaxy,Y,CM,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report,6f7ac622,,,,,,,,,W,2017,False
6030,2017-09-30,Sat,MLS,Regular Season,Home,L 0–1,Sporting KC,Vancouver,Y,CM,56,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6031,2017-10-07,Sat,MLS,Regular Season,Away,D 1–1,Sporting KC,Minnesota Utd,Y,CM,90,0,0,0,0,1,0,0,0,1,2,0,6,1,1,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6032,2017-10-11,Wed,MLS,Regular Season,Away,L 1–2,Sporting KC,Houston Dynamo,Y,CM,90,1,0,0,0,2,1,0,0,1,1,0,6,2,0,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6033,2017-10-15,Sun,MLS,Regular Season,Home,D 0–0,Sporting KC,Houston Dynamo,Y,FW,90,0,0,0,0,2,0,0,0,2,0,1,2,2,1,0,,,Match Report,6f7ac622,,,,,,,,,D,2017,False
6034,2017-10-22,Sun,MLS,Regular Season,Away,L 1–2,Sporting KC,Real Salt Lake,Y,CM,71,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6035,2017-10-26,Thu,MLS,Knockout round,Away,L 0–1,Sporting KC,Houston Dynamo,Y,LB,120,0,0,0,0,1,0,0,0,1,1,0,3,12,3,0,,,Match Report,6f7ac622,,,,,,,,,L,2017,False
6036,2017-03-05,Sun,MLS,Regular Season,Away,D 0–0,Philadelphia,Vancouver,Y,DM,90,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6037,2017-03-11,Sat,MLS,Regular Season,Home,D 2–2,Philadelphia,Toronto FC,Y,DM,90,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6038,2017-03-18,Sat,MLS,Regular Season,Away,L 1–2,Philadelphia,Orlando City,Y,DM,90,0,0,0,0,1,0,1,0,1,0,0,7,1,0,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6039,2017-04-01,Sat,MLS,Regular Season,Away,L 1–2,Philadelphia,D.C. United,Y,DM,90,0,0,0,0,2,1,0,0,0,0,0,5,0,1,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6040,2017-04-08,Sat,MLS,Regular Season,Home,L 1–3,Philadelphia,Portland Timbers,Y,DM,90,0,1,0,0,1,1,1,0,1,0,0,6,1,3,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6041,2017-04-14,Fri,MLS,Regular Season,Home,L 0–2,Philadelphia,NYCFC,Y,DM,90,0,0,0,0,1,0,0,0,0,0,1,3,1,3,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6042,2017-04-22,Sat,MLS,Regular Season,Home,D 3–3,Philadelphia,Montreal Impact,Y,DM,90,0,0,0,0,0,0,0,0,0,1,0,5,1,2,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6043,2017-04-29,Sat,MLS,Regular Season,Away,D 0–0,Philadelphia,LA Galaxy,Y,DM,90,0,0,0,0,3,1,0,0,1,0,0,6,0,2,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6044,2017-05-06,Sat,MLS,Regular Season,Home,W 3–0,Philadelphia,NY Red Bulls,Y,DM,90,0,0,0,0,2,0,1,0,0,0,0,6,1,0,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6045,2017-05-13,Sat,MLS,Regular Season,Away,W 4–0,Philadelphia,D.C. United,Y,DM,90,1,2,0,0,1,1,0,0,0,0,0,8,2,0,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6046,2017-05-17,Wed,MLS,Regular Season,Home,W 2–0,Philadelphia,Houston Dynamo,Y,DM,90,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6047,2017-05-20,Sat,MLS,Regular Season,Home,W 2–1,Philadelphia,Colorado Rapids,Y,DM,90,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6048,2017-05-27,Sat,MLS,Regular Season,Away,L 0–1,Philadelphia,Real Salt Lake,Y,DM,90,0,0,0,0,2,1,0,0,1,0,0,8,0,3,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6049,2017-06-03,Sat,MLS,Regular Season,Away,L 1–2,Philadelphia,NYCFC,Y*,DM,90,0,0,0,0,1,1,0,0,0,0,0,11,1,0,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6050,2017-06-18,Sun,MLS,Regular Season,Home,L 0–2,Philadelphia,NY Red Bulls,Y*,DM,90,0,0,0,0,1,1,0,0,1,1,0,6,2,3,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6051,2017-06-24,Sat,MLS,Regular Season,Home,W 1–0,Philadelphia,D.C. United,Y,DM,90,0,0,0,0,0,0,0,0,1,1,0,6,1,2,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6052,2017-07-02,Sun,MLS,Regular Season,Home,W 3–0,Philadelphia,New England,Y*,DM,86,0,1,0,0,1,0,0,0,1,0,0,3,2,6,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6053,2017-07-06,Thu,MLS,Regular Season,Away,D 1–1,Philadelphia,Sporting KC,Y*,DM,90,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6054,2017-07-19,Wed,MLS,Regular Season,Away,L 1–2,Philadelphia,Montreal Impact,Y*,DM,90,0,0,0,0,1,1,0,0,0,1,0,3,1,1,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6055,2017-07-22,Sat,MLS,Regular Season,Away,L 0–1,Philadelphia,Columbus Crew,Y*,DM,90,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6056,2017-07-26,Wed,MLS,Regular Season,Home,W 3–0,Philadelphia,Columbus Crew,Y,DM,90,0,0,0,0,2,0,0,0,1,0,0,3,0,1,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6057,2017-07-29,Sat,MLS,Regular Season,Away,L 0–3,Philadelphia,New England,Y,DM,90,0,0,0,0,2,0,0,0,0,0,0,9,0,3,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6058,2017-08-05,Sat,MLS,Regular Season,Home,W 3–1,Philadelphia,FC Dallas,Y,DM,90,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6059,2017-08-12,Sat,MLS,Regular Season,Home,L 0–3,Philadelphia,Montreal Impact,Y,DM,90,0,0,0,0,0,0,0,0,0,0,1,9,1,2,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6060,2017-08-19,Sat,MLS,Regular Season,Away,D 2–2,Philadelphia,San Jose,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6061,2017-08-23,Wed,MLS,Regular Season,Away,L 0–3,Philadelphia,Toronto FC,Y,DM,90,0,0,0,0,1,0,0,0,0,1,0,8,1,0,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6062,2017-08-26,Sat,MLS,Regular Season,Home,D 2–2,Philadelphia,Atlanta Utd,Y,DM,90,0,0,0,0,4,2,0,0,0,0,0,4,1,0,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6063,2017-09-09,Sat,MLS,Regular Season,Away,D 1–1,Philadelphia,Minnesota Utd,Y*,DM,90,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6064,2017-09-17,Sun,MLS,Regular Season,Away,D 0–0,Philadelphia,NY Red Bulls,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,,,Match Report,de5d5d41,,,,,,,,,D,2017,False
6065,2017-09-23,Sat,MLS,Regular Season,Home,W 3–1,Philadelphia,Chicago Fire,Y,CM,90,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6066,2017-09-27,Wed,MLS,Regular Season,Away,L 0–3,Philadelphia,Atlanta Utd,Y,CM,90,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6067,2017-10-01,Sun,MLS,Regular Season,Home,W 2–0,Philadelphia,Seattle,Y,DM,90,0,1,0,0,1,0,0,0,0,0,0,10,1,2,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6068,2017-10-15,Sun,MLS,Regular Season,Away,L 2–3,Philadelphia,Chicago Fire,Y,DM,90,0,1,0,0,0,0,0,0,0,1,0,5,4,1,0,,,Match Report,de5d5d41,,,,,,,,,L,2017,False
6069,2017-10-22,Sun,MLS,Regular Season,Home,W 6–1,Philadelphia,Orlando City,Y,DM,90,0,1,0,0,1,1,0,0,2,0,0,1,0,1,0,,,Match Report,de5d5d41,,,,,,,,,W,2017,False
6070,2017-03-04,Sat,MLS,Regular Season,Away,D 1–1,Chicago Fire,Columbus Crew,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6071,2017-03-11,Sat,MLS,Regular Season,Home,W 2–0,Chicago Fire,Real Salt Lake,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6072,2017-03-18,Sat,MLS,Regular Season,Away,L 0–4,Chicago Fire,Atlanta Utd,Y,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6073,2017-04-01,Sat,MLS,Regular Season,Home,D 2–2,Chicago Fire,Montreal Impact,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6074,2017-04-08,Sat,MLS,Regular Season,Home,W 1–0,Chicago Fire,Columbus Crew,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6075,2017-04-15,Sat,MLS,Regular Season,Home,W 3–0,Chicago Fire,New England,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6076,2017-04-21,Fri,MLS,Regular Season,Away,L 1–3,Chicago Fire,Toronto FC,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6077,2017-04-29,Sat,MLS,Regular Season,Away,L 1–2,Chicago Fire,NY Red Bulls,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6078,2017-05-06,Sat,MLS,Regular Season,Away,D 2–2,Chicago Fire,LA Galaxy,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6079,2017-05-13,Sat,MLS,Regular Season,Home,W 4–1,Chicago Fire,Seattle,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6080,2017-05-17,Wed,MLS,Regular Season,Home,W 3–0,Chicago Fire,Colorado Rapids,Y,CB,90,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6081,2017-05-20,Sat,MLS,Regular Season,Away,W 1–0,Chicago Fire,D.C. United,Y,CB,90,0,0,0,0,1,1,0,0,4,2,1,0,1,1,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6082,2017-05-25,Thu,MLS,Regular Season,Home,W 2–1,Chicago Fire,FC Dallas,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6083,2017-06-04,Sun,MLS,Regular Season,Away,D 0–0,Chicago Fire,Orlando City,Y,CB,90,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6084,2017-06-10,Sat,MLS,Regular Season,Home,W 2–0,Chicago Fire,Atlanta Utd,Y,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6085,2017-06-17,Sat,MLS,Regular Season,Away,W 2–1,Chicago Fire,New England,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,2,5,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6086,2017-06-24,Sat,MLS,Regular Season,Home,W 4–0,Chicago Fire,Orlando City,Y,CB,90,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6087,2017-07-01,Sat,MLS,Regular Season,Home,W 4–0,Chicago Fire,Vancouver,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6088,2017-07-05,Wed,MLS,Regular Season,Away,D 2–2,Chicago Fire,Portland Timbers,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6089,2017-07-22,Sat,MLS,Regular Season,Away,L 1–2,Chicago Fire,NYCFC,Y,CB,90,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6090,2017-07-29,Sat,MLS,Regular Season,Away,L 2–3,Chicago Fire,Sporting KC,Y,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6091,2017-08-05,Sat,MLS,Regular Season,Home,W 4–1,Chicago Fire,New England,Y,CB,90,0,1,0,0,0,0,0,0,2,1,0,0,1,4,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6092,2017-08-12,Sat,MLS,Regular Season,Away,L 1–3,Chicago Fire,Columbus Crew,Y,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6093,2017-08-16,Wed,MLS,Regular Season,Away,L 0–3,Chicago Fire,Montreal Impact,Y,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6094,2017-09-16,Sat,MLS,Regular Season,Home,W 3–0,Chicago Fire,D.C. United,N,,20,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6095,2017-09-23,Sat,MLS,Regular Season,Away,L 1–3,Chicago Fire,Philadelphia,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6096,2017-09-27,Wed,MLS,Regular Season,Away,W 4–1,Chicago Fire,San Jose,N,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6097,2017-09-30,Sat,MLS,Regular Season,Home,D 1–1,Chicago Fire,NYCFC,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,D,2017,False
6098,2017-10-15,Sun,MLS,Regular Season,Home,W 3–2,Chicago Fire,Philadelphia,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,,,Match Report,6d1aa3c2,,,,,,,,,W,2017,False
6099,2017-10-22,Sun,MLS,Regular Season,Away,L 0–3,Chicago Fire,Houston Dynamo,N,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6100,2017-10-25,Wed,MLS,Knockout round,Home,L 0–4,Chicago Fire,NY Red Bulls,Y,CB,69,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,,Match Report,6d1aa3c2,,,,,,,,,L,2017,False
6101,2017-05-21,Sun,MLS,Regular Season,Away,W 2–1,LA Galaxy,Minnesota Utd,N,,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Match Report,14e299d6,,,,,,,,,W,2017,False
6102,2017-07-01,Sat,MLS,Regular Season,Away,L 1–2,LA Galaxy,San Jose,N,,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,Match Report,14e299d6,,,,,,,,,L,2017,False
